,track_id,genre_top,genres_all,split,subset
2728,4540,3,[3],training,medium
2742,4682,21,[21],training,small
2743,4683,21,[21],training,medium
2744,4684,21,[21],training,small
2745,4685,21,[21],training,small
2746,4686,21,[21],training,medium
2747,4687,21,[21],training,medium
2748,4688,21,[21],training,small
2749,4691,15,[15],training,medium
2750,4692,15,[15],training,medium
2753,4695,15,[15],training,medium
2756,4698,15,[15],training,medium
2757,4699,15,[15],training,medium
2758,4700,15,[15],training,medium
2759,4701,15,[15],training,medium
2760,4702,15,[15],training,medium
2761,4703,4,"[97, 4]",training,medium
2762,4704,4,"[97, 4]",training,medium
2763,4705,4,"[97, 4]",training,medium
2765,4707,15,[15],test,medium
2766,4708,15,[15],test,medium
2767,4709,12,"[58, 12]",training,medium
2768,4712,12,"[58, 12]",training,medium
2781,4737,9,"[137, 9]",validation,medium
2782,4738,9,"[137, 9]",validation,medium
2783,4739,9,"[137, 9]",validation,medium
2784,4740,9,"[137, 9]",validation,medium
2785,4741,9,"[137, 9]",validation,medium
2786,4742,9,"[137, 9]",validation,medium
2787,4743,9,"[137, 9]",validation,medium
2788,4744,9,"[137, 9]",validation,medium
2789,4745,9,"[137, 9]",validation,medium
2790,4746,9,"[137, 9]",validation,medium
2791,4747,9,"[137, 9]",validation,medium
2792,4748,9,"[137, 9]",validation,medium
2793,4749,9,"[137, 9]",validation,medium
2794,4750,9,"[137, 9]",validation,medium
2796,4752,12,"[58, 12]",training,medium
2798,4754,38,"[1, 38]",training,medium
2799,4755,38,"[1, 38]",training,medium
2800,4756,38,"[1, 38]",training,medium
2801,4757,38,"[1, 38]",training,medium
2803,4759,12,[12],training,medium
2804,4760,12,"[66, 12]",training,medium
2805,4761,12,"[66, 12]",training,medium
2806,4762,12,"[66, 12]",training,medium
2807,4763,12,[12],training,medium
2808,4764,12,"[66, 12]",training,medium
2809,4765,12,[12],training,medium
2810,4766,12,[12],training,medium
2811,4767,12,"[66, 12]",training,medium
2812,4768,12,[12],training,medium
2813,4769,12,"[66, 12]",training,medium
2815,4771,12,"[66, 12]",training,medium
2821,4777,12,[12],training,small
2822,4778,12,[12],training,small
2823,4779,12,[12],training,small
2824,4780,12,[12],training,small
2825,4781,12,[12],training,small
2826,4782,12,[12],training,small
2827,4783,12,[12],training,medium
2828,4784,12,[12],training,small
2829,4785,12,[12],training,small
2830,4786,12,[12],training,small
2831,4787,12,[12],training,small
2832,4788,12,[12],training,small
2835,4791,12,[12],training,medium
2837,4793,12,[12],training,medium
2842,4798,12,[12],training,medium
2843,4799,12,[12],training,small
2844,4800,12,[12],training,medium
2845,4801,12,[12],training,medium
2846,4802,12,[12],training,medium
2847,4803,12,[12],training,medium
2851,4829,12,[12],test,medium
2857,4835,12,[12],training,small
2858,4836,12,[12],training,small
2859,4837,12,[12],training,medium
2860,4838,12,[12],training,small
2861,4840,12,[12],training,medium
2862,4841,12,[12],training,medium
2864,4846,2,"[2, 102]",training,small
2866,4848,2,"[2, 102]",training,small
2867,4849,2,"[2, 102]",training,small
2868,4850,5,[5],validation,medium
2869,4851,5,[5],validation,medium
3009,4996,12,"[25, 12, 85]",training,medium
3012,4999,12,"[25, 12, 85]",training,medium
3015,5002,12,"[25, 12, 85]",training,medium
3016,5003,12,"[25, 12, 85]",training,medium
3018,5006,12,"[25, 12, 85]",training,small
3019,5007,12,"[25, 12, 85]",training,medium
3020,5009,8,[8],training,medium
3022,5012,8,[8],training,medium
3023,5013,8,[8],training,medium
3024,5014,8,[8],training,medium
3025,5015,8,[8],training,medium
3026,5016,8,[8],training,medium
3027,5017,8,[8],training,medium
3028,5018,8,[8],training,medium
3029,5019,8,[8],training,medium
3030,5020,8,[8],training,medium
3031,5021,8,[8],training,medium
3032,5022,8,[8],training,medium
3033,5023,8,[8],training,medium
3034,5024,8,[8],training,medium
3036,5026,8,[8],training,medium
3039,5029,8,[8],training,medium
3040,5030,8,[8],test,medium
3041,5031,8,[8],training,medium
3042,5032,8,[8],training,medium
3043,5033,8,[8],training,medium
3044,5034,8,[8],validation,medium
3046,5036,8,[8],validation,medium
3048,5038,8,[8],test,medium
3052,5043,8,[8],training,medium
3053,5044,8,[8],training,medium
3075,5079,12,[12],test,medium
3086,5092,12,"[66, 12]",validation,medium
3095,5104,12,[12],training,medium
3096,5106,4,[4],training,medium
3097,5107,4,[4],training,medium
3098,5119,4,[4],training,medium
3099,5120,4,[4],training,medium
3102,5140,17,[17],training,medium
3103,5141,17,[17],training,medium
3107,5147,12,"[66, 12]",training,medium
3108,5148,12,"[66, 12]",training,medium
3109,5149,12,"[66, 12]",training,medium
3110,5151,12,"[66, 12]",training,medium
3111,5152,12,"[66, 12]",training,medium
3112,5153,12,"[66, 12]",training,medium
3114,5156,17,[17],training,small
3115,5157,17,[17],training,small
3116,5158,17,[17],training,small
3117,5159,17,[17],training,small
3118,5160,12,[12],training,medium
3120,5162,12,[12],training,medium
3126,5169,17,[17],training,small
3127,5170,17,[17],training,small
3128,5171,17,[17],training,small
3132,5178,10,[10],validation,medium
3144,5191,10,[10],validation,small
3149,5196,10,[10],validation,medium
3155,5219,12,[12],training,medium
3156,5220,12,[12],training,medium
3157,5221,12,[12],training,medium
3158,5222,12,[12],training,medium
3159,5223,12,[12],training,medium
3160,5224,12,[12],training,medium
3161,5226,12,[12],training,medium
3162,5227,12,[12],training,medium
3163,5237,12,"[25, 12, 111]",validation,medium
3164,5238,12,"[25, 12, 111]",validation,medium
3165,5239,12,"[25, 12, 111]",validation,medium
3166,5240,12,"[25, 12, 111]",validation,medium
3167,5241,12,"[25, 12, 111]",validation,medium
3168,5242,12,"[25, 12, 111]",validation,medium
3169,5243,12,"[25, 12, 111]",validation,medium
3170,5244,12,"[25, 12, 111]",validation,medium
3171,5245,12,"[25, 12, 111]",validation,medium
3172,5246,12,"[25, 12, 111]",validation,medium
3173,5258,12,"[25, 12, 111]",validation,medium
3174,5264,21,[21],training,small
3175,5265,21,[21],training,medium
3177,5267,21,[21],training,medium
3178,5268,21,[21],training,small
3179,5269,21,[21],training,medium
3180,5270,21,[21],training,medium
3183,5273,12,[12],training,medium
3185,5275,12,[12],test,medium
3186,5276,12,[12],test,medium
3187,5277,12,[12],test,medium
3192,5283,12,[12],training,medium
3193,5284,12,[12],training,medium
3194,5285,12,[12],training,medium
3195,5286,12,[12],training,medium
3219,5319,15,"[42, 15]",validation,medium
3220,5320,15,"[42, 15]",validation,medium
3221,5321,15,"[42, 15]",validation,medium
3222,5325,15,"[42, 15]",validation,medium
3223,5337,15,"[185, 15]",training,medium
3224,5340,15,"[185, 15]",training,medium
3225,5341,15,"[185, 15]",training,medium
3226,5342,15,"[185, 15]",training,medium
3227,5343,15,"[185, 15]",training,medium
3228,5344,15,"[185, 15]",training,medium
3229,5345,15,"[185, 15]",training,medium
3230,5346,15,"[185, 15]",training,medium
3231,5348,15,"[185, 15]",training,medium
3232,5354,15,"[185, 15]",training,medium
3234,5371,15,"[185, 15]",training,medium
3236,5376,17,[17],training,small
3237,5377,17,[17],training,medium
3238,5378,17,[17],training,medium
3239,5379,17,[17],training,medium
3240,5380,17,[17],training,medium
3241,5381,17,[17],training,small
3246,5399,12,"[58, 12]",training,medium
3259,5440,15,"[185, 15]",training,medium
3263,5477,12,"[27, 12]",test,medium
3265,5510,12,"[27, 12]",test,medium
3268,5521,38,"[224, 38]",training,small
3269,5531,38,"[224, 38]",training,medium
3270,5533,38,"[224, 38]",training,medium
3271,5534,38,"[224, 38]",training,medium
3272,5535,38,"[224, 38]",training,medium
3277,5570,12,"[27, 12]",test,medium
3280,5573,12,"[27, 12]",test,medium
3281,5574,12,"[27, 12]",test,medium
3282,5576,12,"[27, 12]",test,medium
3283,5577,12,"[27, 12]",test,medium
3284,5600,12,"[27, 12]",test,medium
3285,5601,12,"[27, 12]",test,medium
3308,5879,17,"[17, 94]",training,small
3318,5936,17,"[17, 103]",training,small
3319,5939,17,"[17, 103]",training,medium
3320,5940,17,"[17, 103]",training,small
3350,6274,12,"[25, 12, 71]",training,medium
3351,6275,12,"[25, 12, 71]",training,medium
3352,6276,12,"[25, 12, 71]",training,medium
3354,6329,2,"[2, 118]",training,small
3355,6330,2,"[2, 92]",training,small
3356,6331,2,"[2, 118, 130]",validation,small
3357,6332,2,"[2, 118]",training,small
3358,6333,2,"[2, 118, 102]",validation,small
3359,6342,2,"[2, 102]",training,small
3360,6354,2,"[2, 92]",training,small
3362,6357,2,"[2, 118]",training,small
3363,6358,2,"[2, 118, 130]",validation,small
3364,6360,2,"[2, 118, 102]",training,small
3365,6363,2,"[2, 118, 102]",validation,small
3367,6366,2,"[2, 102]",training,small
3368,6367,2,"[2, 92]",training,small
3369,6368,2,"[2, 118, 130]",validation,small
3371,6370,2,"[2, 118]",training,small
3372,6372,2,"[2, 118, 102]",validation,small
3373,6373,2,"[2, 118, 102]",training,small
3376,6376,2,"[2, 118, 130]",validation,small
3377,6379,2,"[2, 92]",training,small
3378,6380,2,"[2, 118, 102]",validation,small
3379,6381,2,"[2, 118]",training,small
3380,6382,2,"[2, 118]",training,small
3381,6383,2,"[2, 118, 102]",training,small
3382,6385,2,"[2, 118, 102]",validation,small
3383,6387,2,"[2, 118]",training,small
3385,6389,2,"[2, 92]",training,small
3386,6390,2,"[2, 118, 130]",validation,small
3388,6393,2,"[2, 102]",training,small
3389,6394,2,"[2, 118]",training,small
3391,6396,2,"[2, 118]",training,small
3401,6406,17,"[33, 17]",training,small
3402,6407,17,"[33, 17]",training,small
3407,6439,21,[21],training,small
3408,6440,21,[21],training,small
3409,6442,21,[21],training,small
3410,6443,21,[21],training,small
3411,6448,21,[21],training,small
3413,6459,2,"[2, 102]",training,small
3414,6460,17,[17],validation,medium
3415,6461,17,[17],validation,small
3416,6463,17,[17],validation,small
3417,6464,17,[17],validation,medium
3418,6465,17,[17],validation,medium
3419,6466,17,[17],validation,medium
3420,6467,17,[17],validation,small
3421,6469,2,"[2, 118, 102]",training,small
3426,6517,12,[12],training,small
3427,6519,12,[12],training,small
3428,6520,12,[12],training,medium
3429,6522,12,[12],training,medium
3430,6523,20,[20],training,medium
3431,6524,12,"[66, 12]",training,medium
3432,6525,12,"[66, 12]",training,medium
3433,6527,12,"[66, 12]",training,medium
3434,6528,12,"[66, 12]",training,medium
3435,6529,12,"[66, 12]",training,medium
3436,6530,12,"[66, 12]",training,medium
3437,6532,12,"[66, 12]",training,medium
3438,6533,12,"[66, 12]",training,medium
3439,6534,12,"[66, 12]",training,medium
3440,6536,12,"[66, 12]",training,medium
3441,6537,12,"[66, 12]",training,medium
3452,6584,20,[20],training,medium
3458,6592,20,[20],training,medium
3459,6593,12,"[66, 12]",validation,medium
3460,6595,12,"[66, 12]",validation,medium
3461,6596,12,"[66, 12]",validation,medium
3462,6597,12,"[66, 12]",validation,medium
3463,6598,12,"[66, 12]",validation,medium
3465,6600,12,"[66, 12]",validation,medium
3466,6602,12,"[66, 12]",validation,medium
3467,6603,21,[21],training,small
3469,6605,21,[21],training,small
3470,6606,21,[21],training,small
3471,6607,21,[21],training,small
3472,6608,21,[21],training,small
3473,6609,21,[21],training,small
3474,6610,21,[21],training,small
3475,6611,21,[21],training,small
3476,6627,12,"[12, 45]",training,medium
3478,6630,12,"[12, 45]",training,medium
3479,6631,12,"[12, 45]",training,medium
3480,6632,12,"[12, 45]",training,medium
3481,6633,12,"[12, 45]",training,medium
3482,6635,12,"[12, 45]",training,medium
3484,6637,4,"[97, 4]",training,medium
3487,6640,4,"[97, 4]",training,medium
3489,6654,15,[15],training,medium
3490,6655,15,[15],training,medium
3491,6656,15,[15],training,medium
3492,6657,15,[15],training,medium
3493,6658,15,[15],training,medium
3494,6660,15,[15],training,medium
3495,6661,15,[15],training,medium
3496,6662,15,[15],training,medium
3497,6663,15,[15],training,medium
3498,6664,15,[15],training,medium
3499,6666,15,[15],training,medium
3502,6669,12,"[58, 12]",training,medium
3504,6671,12,"[58, 12]",training,medium
3505,6672,12,"[58, 12]",training,medium
3506,6673,12,"[58, 12]",training,medium
3507,6674,38,"[32, 38]",training,small
3508,6675,38,"[32, 38]",training,small
3510,6677,38,"[32, 38]",training,small
3512,6679,38,"[32, 38]",training,small
3513,6680,38,"[32, 38]",training,small
3517,6684,38,"[32, 38]",training,small
3520,6716,12,"[12, 45, 53, 90, 31]",training,medium
3521,6717,12,"[12, 45, 53, 90, 31]",training,medium
3522,6718,12,"[12, 45, 53, 90, 31]",training,medium
3523,6719,12,"[12, 45, 53, 90, 31]",training,medium
3536,6734,12,"[12, 45, 53, 90, 31]",training,medium
3537,6735,12,"[12, 45, 53, 90, 31]",training,medium
3538,6752,15,[15],training,medium
3539,6753,15,[15],training,medium
3541,6755,15,[15],training,medium
3543,6757,15,[15],training,medium
3544,6758,15,[15],training,medium
3545,6759,15,[15],training,medium
3546,6760,15,[15],training,medium
3547,6761,15,[15],training,medium
3548,6762,17,[17],validation,small
3551,6765,15,[15],training,medium
3556,6770,15,[15],training,medium
3562,6776,12,"[12, 101, 31]",training,small
3563,6777,12,"[12, 101, 31]",training,medium
3564,6778,12,"[12, 101, 31]",training,small
3565,6779,17,[17],validation,small
3566,6780,17,[17],validation,medium
3567,6781,17,[17],validation,medium
3568,6782,17,[17],validation,small
3569,6783,17,[17],validation,small
3570,6784,17,[17],validation,medium
3571,6785,17,[17],validation,medium
3573,6787,17,[17],validation,medium
3574,6788,12,[12],training,small
3588,6802,2,[2],training,small
3589,6803,2,[2],training,small
3599,6831,12,"[58, 12]",training,medium
3600,6832,12,"[58, 12]",training,medium
3611,6850,12,"[58, 12]",training,medium
3613,6854,17,[17],training,small
3614,6855,17,[17],training,small
3615,6856,17,[17],training,small
3616,6857,17,"[33, 17]",training,small
3618,6859,17,"[33, 17]",training,medium
3631,6880,20,"[188, 20]",training,medium
3648,7011,15,[15],validation,small
3649,7012,15,[15],validation,medium
3650,7013,15,[15],validation,medium
3651,7014,15,[15],validation,medium
3652,7015,15,[15],validation,medium
3653,7016,15,[15],validation,medium
3654,7020,15,[15],validation,medium
3655,7021,15,[15],validation,medium
3689,7121,17,[17],training,medium
3691,7123,17,[17],training,medium
3708,7192,12,"[66, 12]",validation,medium
3709,7193,12,"[66, 12]",validation,medium
3710,7194,12,"[66, 12]",validation,medium
3711,7195,12,"[66, 12]",validation,medium
3713,7197,12,"[64, 25, 12]",test,medium
3714,7198,12,"[64, 25, 12]",test,medium
3715,7199,12,"[64, 25, 12]",test,medium
3717,7201,12,"[64, 25, 12]",test,medium
3718,7202,12,"[64, 25, 12]",test,medium
3719,7203,12,"[64, 25, 12]",test,medium
3721,7205,12,"[64, 25, 12]",test,medium
3724,7208,12,[12],training,medium
3726,7210,12,[12],training,medium
3727,7211,12,[12],training,medium
3729,7213,12,[12],training,medium
3730,7259,12,"[58, 12, 85]",training,medium
3733,7262,12,"[58, 12, 85]",training,medium
3757,7373,38,"[38, 22]",test,small
3758,7374,38,"[38, 22]",test,small
3759,7375,38,"[38, 22]",test,small
3760,7376,38,"[38, 22]",test,small
3761,7377,38,"[38, 22]",test,small
3762,7378,38,"[38, 22]",test,small
3763,7379,38,"[38, 22]",test,small
3765,7381,38,"[38, 22]",test,small
3767,7383,38,"[38, 22]",test,small
3769,7385,38,"[38, 22]",test,small
3770,7386,38,"[38, 22]",test,small
3772,7388,38,"[38, 22]",test,small
3775,7391,38,"[38, 22]",test,small
3776,7393,38,"[38, 22]",test,small
3809,7450,12,[12],training,medium
3810,7451,12,[12],training,medium
3811,7452,12,[12],training,medium
3812,7453,12,[12],training,medium
3814,7455,12,[12],training,medium
3815,7456,12,[12],training,medium
3816,7457,12,[12],training,medium
3818,7459,12,[12],training,medium
3819,7460,12,[12],training,medium
3834,7475,12,"[66, 12]",training,medium
3840,7481,21,[21],training,small
3841,7482,21,[21],training,small
3842,7483,21,[21],training,small
3843,7484,21,[21],training,medium
3844,7485,21,[21],training,medium
3845,7487,21,[21],training,small
3846,7488,21,[21],training,small
3847,7489,21,[21],training,small
3848,7490,21,[21],training,small
3849,7491,21,[21],training,small
3850,7492,21,[21],training,small
3852,7494,12,"[89, 12, 25]",training,medium
3853,7495,12,"[89, 12, 25]",training,small
3856,7498,12,"[89, 12, 25]",training,medium
3860,7502,12,"[89, 12, 25]",training,medium
3863,7526,10,[10],training,small
3864,7527,10,[10],training,small
3865,7528,10,[10],training,small
3866,7529,10,[10],training,small
3870,7541,15,[15],validation,medium
3871,7542,15,[15],validation,medium
3872,7543,15,[15],validation,medium
3873,7544,15,[15],validation,medium
3874,7545,15,[15],validation,medium
3875,7546,15,[15],validation,medium
3877,7548,38,"[1, 38]",training,small
3878,7549,38,"[1, 38]",training,medium
3879,7550,38,"[1, 38]",training,medium
3880,7551,38,"[1, 38]",training,medium
3881,7552,38,"[1, 38]",training,medium
3882,7553,38,"[1, 38]",training,medium
3883,7554,38,"[1, 38]",training,small
3884,7555,38,"[1, 38]",training,medium
3885,7556,38,"[1, 38]",training,medium
3908,7709,17,"[17, 103]",training,small
3909,7710,17,"[17, 103]",training,small
3910,7711,17,"[17, 103]",training,small
3911,7712,17,"[17, 103]",training,small
3912,7713,17,"[17, 103]",training,small
3913,7714,17,"[17, 103]",training,medium
3920,7762,15,[15],validation,medium
3922,7764,15,[15],validation,medium
3925,7768,15,[15],validation,medium
