
-------
Evaluating test score...

-------
epoch 1 | test_loss: 3.04 | 108.31s | 00:14:58
-------


=======
Batch size: 6 | Epochs: 30 | Learning rate: 0.0009 | Started: 23:26:31

epoch 1 | batch 50/3318 | loss: 2.05 | lr: 8.9871E-04 | 0.72s | 00:00:59
epoch 4 | batch 3100/3318 | loss: 1.89 | lr: 6.3128E-04 | 0.64s | 02:41:49
epoch 4 | batch 3150/3318 | loss: 1.93 | lr: 6.2768E-04 | 0.64s | 02:42:21
epoch 4 | batch 3200/3318 | loss: 2.25 | lr: 6.2410E-04 | 0.64s | 02:42:53
epoch 4 | batch 3250/3318 | loss: 2.72 | lr: 6.2054E-04 | 0.64s | 02:43:26
epoch 4 | batch 3300/3318 | loss: 2.13 | lr: 6.1700E-04 | 0.64s | 02:43:58

-------
Evaluating train score (829 samples)...

-------
epoch 4 | train_loss: 2.08 | 212.56s | 02:47:42
-------


-------
Evaluating valid score (429 samples)...

-------
epoch 4 | valid_loss: 2.15 | 109.95s | 02:49:32
-------

epoch 5 | batch 50/3318 | loss: 1.81 | lr: 8.9359E-04 | 0.64s | 02:50:04
epoch 5 | batch 100/3318 | loss: 2.79 | lr: 8.8722E-04 | 0.64s | 02:50:36
epoch 5 | batch 150/3318 | loss: 1.29 | lr: 8.8090E-04 | 0.64s | 02:51:08
epoch 5 | batch 200/3318 | loss: 1.89 | lr: 8.7462E-04 | 0.64s | 02:51:41
epoch 5 | batch 250/3318 | loss: 1.79 | lr: 8.6839E-04 | 0.64s | 02:52:13
epoch 5 | batch 300/3318 | loss: 2.18 | lr: 8.6221E-04 | 0.64s | 02:52:45
epoch 5 | batch 350/3318 | loss: 1.80 | lr: 8.5606E-04 | 0.64s | 02:53:17
epoch 5 | batch 400/3318 | loss: 2.64 | lr: 8.4996E-04 | 0.64s | 02:53:49
epoch 5 | batch 450/3318 | loss: 2.17 | lr: 8.4391E-04 | 0.64s | 02:54:22
epoch 5 | batch 500/3318 | loss: 2.26 | lr: 8.3790E-04 | 0.64s | 02:54:54
epoch 5 | batch 550/3318 | loss: 2.81 | lr: 8.3193E-04 | 0.64s | 02:55:26
epoch 5 | batch 600/3318 | loss: 2.94 | lr: 8.2600E-04 | 0.64s | 02:55:58
epoch 5 | batch 650/3318 | loss: 1.64 | lr: 8.2011E-04 | 0.64s | 02:56:30
epoch 5 | batch 700/3318 | loss: 2.12 | lr: 8.1427E-04 | 0.64s | 02:57:03
epoch 5 | batch 750/3318 | loss: 2.23 | lr: 8.0847E-04 | 0.64s | 02:57:35
epoch 5 | batch 800/3318 | loss: 2.09 | lr: 8.0271E-04 | 0.64s | 02:58:07
epoch 5 | batch 850/3318 | loss: 2.19 | lr: 7.9699E-04 | 0.64s | 02:58:39
epoch 5 | batch 900/3318 | loss: 4.37 | lr: 7.9131E-04 | 0.64s | 02:59:11
epoch 5 | batch 950/3318 | loss: 1.45 | lr: 7.8567E-04 | 0.64s | 02:59:43
epoch 5 | batch 1000/3318 | loss: 2.15 | lr: 7.8008E-04 | 0.64s | 03:00:16
epoch 5 | batch 1050/3318 | loss: 2.41 | lr: 7.7452E-04 | 0.64s | 03:00:48
epoch 5 | batch 1100/3318 | loss: 1.57 | lr: 7.6900E-04 | 0.64s | 03:01:20
epoch 5 | batch 1150/3318 | loss: 2.08 | lr: 7.6352E-04 | 0.64s | 03:01:52
epoch 5 | batch 1200/3318 | loss: 1.67 | lr: 7.5808E-04 | 0.64s | 03:02:24
epoch 5 | batch 1250/3318 | loss: 1.82 | lr: 7.5268E-04 | 0.64s | 03:02:57
epoch 5 | batch 1300/3318 | loss: 1.83 | lr: 7.4732E-04 | 0.64s | 03:03:29
epoch 5 | batch 1350/3318 | loss: 2.17 | lr: 7.4199E-04 | 0.64s | 03:04:01
epoch 5 | batch 1400/3318 | loss: 1.73 | lr: 7.3671E-04 | 0.64s | 03:04:33
epoch 5 | batch 1450/3318 | loss: 1.70 | lr: 7.3146E-04 | 0.64s | 03:05:05
epoch 5 | batch 1500/3318 | loss: 1.45 | lr: 7.2625E-04 | 0.64s | 03:05:38
epoch 5 | batch 1550/3318 | loss: 2.22 | lr: 7.2107E-04 | 0.64s | 03:06:10
epoch 5 | batch 1600/3318 | loss: 2.14 | lr: 7.1594E-04 | 0.64s | 03:06:42
epoch 5 | batch 1650/3318 | loss: 1.79 | lr: 7.1084E-04 | 0.64s | 03:07:14
epoch 5 | batch 1700/3318 | loss: 1.68 | lr: 7.0577E-04 | 0.64s | 03:07:46
epoch 5 | batch 1750/3318 | loss: 1.74 | lr: 7.0074E-04 | 0.64s | 03:08:18
epoch 5 | batch 1800/3318 | loss: 2.25 | lr: 6.9575E-04 | 0.64s | 03:08:51
epoch 5 | batch 1850/3318 | loss: 2.30 | lr: 6.9079E-04 | 0.64s | 03:09:23
epoch 5 | batch 1900/3318 | loss: 2.02 | lr: 6.8587E-04 | 0.64s | 03:09:55
epoch 5 | batch 1950/3318 | loss: 1.51 | lr: 6.8099E-04 | 0.64s | 03:10:27
epoch 5 | batch 2000/3318 | loss: 2.30 | lr: 6.7613E-04 | 0.64s | 03:10:59
epoch 5 | batch 2050/3318 | loss: 2.27 | lr: 6.7132E-04 | 0.64s | 03:11:32
epoch 5 | batch 2100/3318 | loss: 2.05 | lr: 6.6653E-04 | 0.64s | 03:12:04
epoch 5 | batch 2150/3318 | loss: 1.49 | lr: 6.6178E-04 | 0.64s | 03:12:36
epoch 5 | batch 2200/3318 | loss: 1.97 | lr: 6.5707E-04 | 0.64s | 03:13:08
epoch 5 | batch 2250/3318 | loss: 1.54 | lr: 6.5239E-04 | 0.64s | 03:13:40
epoch 5 | batch 2300/3318 | loss: 2.10 | lr: 6.4774E-04 | 0.64s | 03:14:13
epoch 5 | batch 2350/3318 | loss: 2.08 | lr: 6.4313E-04 | 0.64s | 03:14:45
epoch 5 | batch 2400/3318 | loss: 1.29 | lr: 6.3854E-04 | 0.64s | 03:15:17
epoch 5 | batch 2450/3318 | loss: 2.53 | lr: 6.3399E-04 | 0.64s | 03:15:49
epoch 5 | batch 2500/3318 | loss: 2.38 | lr: 6.2948E-04 | 0.64s | 03:16:21
epoch 5 | batch 2550/3318 | loss: 1.63 | lr: 6.2499E-04 | 0.64s | 03:16:54
epoch 5 | batch 2600/3318 | loss: 1.98 | lr: 6.2054E-04 | 0.64s | 03:17:26
epoch 5 | batch 2650/3318 | loss: 2.16 | lr: 6.1612E-04 | 0.64s | 03:17:58
epoch 5 | batch 2700/3318 | loss: 2.14 | lr: 6.1173E-04 | 0.64s | 03:18:30
epoch 5 | batch 2750/3318 | loss: 1.85 | lr: 6.0737E-04 | 0.64s | 03:19:02
epoch 5 | batch 2800/3318 | loss: 2.21 | lr: 6.0304E-04 | 0.64s | 03:19:35
epoch 5 | batch 2850/3318 | loss: 2.47 | lr: 5.9875E-04 | 0.64s | 03:20:07
epoch 5 | batch 2900/3318 | loss: 1.53 | lr: 5.9448E-04 | 0.64s | 03:20:39
epoch 5 | batch 2950/3318 | loss: 1.53 | lr: 5.9025E-04 | 0.64s | 03:21:11
epoch 5 | batch 3000/3318 | loss: 2.63 | lr: 5.8604E-04 | 0.64s | 03:21:43
epoch 5 | batch 3050/3318 | loss: 1.82 | lr: 5.8187E-04 | 0.64s | 03:22:16
epoch 5 | batch 3100/3318 | loss: 2.13 | lr: 5.7772E-04 | 0.64s | 03:22:48
epoch 5 | batch 3150/3318 | loss: 2.25 | lr: 5.7360E-04 | 0.64s | 03:23:20
epoch 5 | batch 3200/3318 | loss: 1.46 | lr: 5.6952E-04 | 0.64s | 03:23:52
epoch 5 | batch 3250/3318 | loss: 2.14 | lr: 5.6546E-04 | 0.64s | 03:24:24
epoch 5 | batch 3300/3318 | loss: 2.36 | lr: 5.6143E-04 | 0.64s | 03:24:57

-------
Evaluating train score (829 samples)...

-------
epoch 5 | train_loss: 2.08 | 212.62s | 03:28:41
-------


-------
Evaluating valid score (429 samples)...

-------
epoch 5 | valid_loss: 2.15 | 110.01s | 03:30:31
-------

epoch 6 | batch 50/3318 | loss: 1.81 | lr: 8.9231E-04 | 0.64s | 03:31:03
epoch 6 | batch 100/3318 | loss: 1.77 | lr: 8.8469E-04 | 0.64s | 03:31:35
epoch 6 | batch 150/3318 | loss: 1.74 | lr: 8.7713E-04 | 0.64s | 03:32:07
epoch 6 | batch 200/3318 | loss: 1.90 | lr: 8.6964E-04 | 0.64s | 03:32:39
epoch 6 | batch 250/3318 | loss: 2.32 | lr: 8.6221E-04 | 0.64s | 03:33:12
epoch 6 | batch 300/3318 | loss: 2.93 | lr: 8.5484E-04 | 0.64s | 03:33:44
epoch 6 | batch 350/3318 | loss: 2.12 | lr: 8.4754E-04 | 0.64s | 03:34:16
epoch 6 | batch 400/3318 | loss: 1.89 | lr: 8.4030E-04 | 0.64s | 03:34:48
epoch 6 | batch 450/3318 | loss: 2.28 | lr: 8.3312E-04 | 0.64s | 03:35:20
epoch 6 | batch 500/3318 | loss: 1.57 | lr: 8.2600E-04 | 0.64s | 03:35:53
epoch 6 | batch 550/3318 | loss: 1.89 | lr: 8.1894E-04 | 0.64s | 03:36:25
epoch 6 | batch 600/3318 | loss: 1.78 | lr: 8.1195E-04 | 0.64s | 03:36:57
epoch 6 | batch 650/3318 | loss: 2.40 | lr: 8.0501E-04 | 0.64s | 03:37:29
epoch 6 | batch 700/3318 | loss: 2.21 | lr: 7.9813E-04 | 0.64s | 03:38:01
epoch 6 | batch 750/3318 | loss: 1.92 | lr: 7.9131E-04 | 0.64s | 03:38:34
epoch 6 | batch 800/3318 | loss: 2.15 | lr: 7.8455E-04 | 0.64s | 03:39:06
epoch 6 | batch 850/3318 | loss: 1.55 | lr: 7.7785E-04 | 0.64s | 03:39:38
epoch 6 | batch 900/3318 | loss: 1.71 | lr: 7.7120E-04 | 0.64s | 03:40:10
epoch 6 | batch 950/3318 | loss: 1.34 | lr: 7.6461E-04 | 0.64s | 03:40:42
epoch 6 | batch 1000/3318 | loss: 1.60 | lr: 7.5808E-04 | 0.64s | 03:41:14
epoch 6 | batch 1050/3318 | loss: 1.70 | lr: 7.5161E-04 | 0.64s | 03:41:47
epoch 6 | batch 1100/3318 | loss: 1.71 | lr: 7.4518E-04 | 0.64s | 03:42:19
epoch 6 | batch 1150/3318 | loss: 1.84 | lr: 7.3882E-04 | 0.64s | 03:42:51
epoch 6 | batch 1200/3318 | loss: 1.77 | lr: 7.3251E-04 | 0.64s | 03:43:23
epoch 6 | batch 1250/3318 | loss: 2.19 | lr: 7.2625E-04 | 0.64s | 03:43:55
epoch 6 | batch 1300/3318 | loss: 2.45 | lr: 7.2004E-04 | 0.64s | 03:44:28
epoch 6 | batch 1350/3318 | loss: 2.53 | lr: 7.1389E-04 | 0.64s | 03:45:00
epoch 6 | batch 1400/3318 | loss: 2.02 | lr: 7.0779E-04 | 0.64s | 03:45:32
epoch 6 | batch 1450/3318 | loss: 1.83 | lr: 7.0175E-04 | 0.64s | 03:46:04
epoch 6 | batch 1500/3318 | loss: 1.32 | lr: 6.9575E-04 | 0.64s | 03:46:36
epoch 6 | batch 1550/3318 | loss: 2.18 | lr: 6.8981E-04 | 0.64s | 03:47:09
epoch 6 | batch 1600/3318 | loss: 1.68 | lr: 6.8391E-04 | 0.64s | 03:47:41
epoch 6 | batch 1650/3318 | loss: 2.43 | lr: 6.7807E-04 | 0.64s | 03:48:13
epoch 6 | batch 1700/3318 | loss: 2.16 | lr: 6.7228E-04 | 0.64s | 03:48:45
epoch 6 | batch 1750/3318 | loss: 2.29 | lr: 6.6653E-04 | 0.64s | 03:49:17
epoch 6 | batch 1800/3318 | loss: 2.49 | lr: 6.6084E-04 | 0.64s | 03:49:49
epoch 6 | batch 1850/3318 | loss: 2.01 | lr: 6.5519E-04 | 0.64s | 03:50:22
epoch 6 | batch 1900/3318 | loss: 2.81 | lr: 6.4960E-04 | 0.64s | 03:50:54
epoch 6 | batch 1950/3318 | loss: 2.28 | lr: 6.4405E-04 | 0.64s | 03:51:26
epoch 6 | batch 2000/3318 | loss: 1.93 | lr: 6.3854E-04 | 0.64s | 03:51:58
epoch 6 | batch 2050/3318 | loss: 1.27 | lr: 6.3309E-04 | 0.64s | 03:52:30
epoch 6 | batch 2100/3318 | loss: 2.51 | lr: 6.2768E-04 | 0.64s | 03:53:03
epoch 6 | batch 2150/3318 | loss: 2.20 | lr: 6.2232E-04 | 0.64s | 03:53:35
epoch 6 | batch 2200/3318 | loss: 2.12 | lr: 6.1700E-04 | 0.64s | 03:54:07
epoch 6 | batch 2250/3318 | loss: 2.28 | lr: 6.1173E-04 | 0.64s | 03:54:39
epoch 6 | batch 2300/3318 | loss: 2.66 | lr: 6.0650E-04 | 0.64s | 03:55:11
epoch 6 | batch 2350/3318 | loss: 2.58 | lr: 6.0132E-04 | 0.64s | 03:55:44
epoch 6 | batch 2400/3318 | loss: 2.01 | lr: 5.9618E-04 | 0.64s | 03:56:16
epoch 6 | batch 2450/3318 | loss: 1.94 | lr: 5.9109E-04 | 0.64s | 03:56:48
epoch 6 | batch 2500/3318 | loss: 2.26 | lr: 5.8604E-04 | 0.64s | 03:57:20
epoch 6 | batch 2550/3318 | loss: 1.82 | lr: 5.8103E-04 | 0.64s | 03:57:52
epoch 6 | batch 2600/3318 | loss: 2.04 | lr: 5.7607E-04 | 0.64s | 03:58:25
epoch 6 | batch 2650/3318 | loss: 2.52 | lr: 5.7115E-04 | 0.64s | 03:58:57
epoch 6 | batch 2700/3318 | loss: 1.72 | lr: 5.6627E-04 | 0.64s | 03:59:29
epoch 6 | batch 2750/3318 | loss: 2.56 | lr: 5.6143E-04 | 0.64s | 04:00:01
epoch 6 | batch 2800/3318 | loss: 2.09 | lr: 5.5663E-04 | 0.64s | 04:00:33
epoch 6 | batch 2850/3318 | loss: 1.97 | lr: 5.5188E-04 | 0.64s | 04:01:05
epoch 6 | batch 2900/3318 | loss: 2.31 | lr: 5.4716E-04 | 0.64s | 04:01:38
epoch 6 | batch 2950/3318 | loss: 1.89 | lr: 5.4249E-04 | 0.64s | 04:02:10
epoch 6 | batch 3000/3318 | loss: 1.89 | lr: 5.3785E-04 | 0.64s | 04:02:42
epoch 6 | batch 3050/3318 | loss: 3.45 | lr: 5.3326E-04 | 0.64s | 04:03:14
epoch 6 | batch 3100/3318 | loss: 1.46 | lr: 5.2870E-04 | 0.64s | 04:03:46
epoch 6 | batch 3150/3318 | loss: 1.93 | lr: 5.2419E-04 | 0.64s | 04:04:19
epoch 6 | batch 3200/3318 | loss: 1.59 | lr: 5.1971E-04 | 0.64s | 04:04:51
epoch 6 | batch 3250/3318 | loss: 1.87 | lr: 5.1527E-04 | 0.64s | 04:05:23
epoch 6 | batch 3300/3318 | loss: 2.10 | lr: 5.1087E-04 | 0.64s | 04:05:55

-------
Evaluating train score (829 samples)...

-------
epoch 6 | train_loss: 2.08 | 212.71s | 04:09:40
-------


-------
Evaluating valid score (429 samples)...

-------
epoch 6 | valid_loss: 2.16 | 110.07s | 04:11:30
-------

epoch 7 | batch 50/3318 | loss: 1.69 | lr: 8.9104E-04 | 0.64s | 04:12:02
epoch 7 | batch 100/3318 | loss: 2.56 | lr: 8.8216E-04 | 0.64s | 04:12:34
epoch 7 | batch 150/3318 | loss: 2.74 | lr: 8.7337E-04 | 0.64s | 04:13:06
epoch 7 | batch 200/3318 | loss: 1.60 | lr: 8.6468E-04 | 0.64s | 04:13:38
epoch 7 | batch 250/3318 | loss: 2.49 | lr: 8.5606E-04 | 0.64s | 04:14:10
epoch 7 | batch 300/3318 | loss: 1.74 | lr: 8.4754E-04 | 0.64s | 04:14:43
epoch 7 | batch 350/3318 | loss: 1.92 | lr: 8.3909E-04 | 0.64s | 04:15:15
epoch 7 | batch 400/3318 | loss: 2.59 | lr: 8.3074E-04 | 0.64s | 04:15:47
epoch 7 | batch 450/3318 | loss: 1.52 | lr: 8.2246E-04 | 0.64s | 04:16:19
epoch 7 | batch 500/3318 | loss: 2.24 | lr: 8.1427E-04 | 0.64s | 04:16:51
epoch 7 | batch 550/3318 | loss: 2.08 | lr: 8.0616E-04 | 0.64s | 04:17:24
epoch 7 | batch 600/3318 | loss: 2.26 | lr: 7.9813E-04 | 0.64s | 04:17:56
epoch 7 | batch 650/3318 | loss: 1.98 | lr: 7.9018E-04 | 0.64s | 04:18:28
epoch 7 | batch 700/3318 | loss: 1.74 | lr: 7.8231E-04 | 0.64s | 04:19:00
epoch 7 | batch 750/3318 | loss: 1.95 | lr: 7.7452E-04 | 0.64s | 04:19:32
epoch 7 | batch 800/3318 | loss: 1.72 | lr: 7.6680E-04 | 0.64s | 04:20:04
epoch 7 | batch 850/3318 | loss: 2.45 | lr: 7.5917E-04 | 0.64s | 04:20:37
epoch 7 | batch 900/3318 | loss: 1.21 | lr: 7.5161E-04 | 0.64s | 04:21:09
epoch 7 | batch 950/3318 | loss: 1.85 | lr: 7.4412E-04 | 0.64s | 04:21:41
epoch 7 | batch 1000/3318 | loss: 1.53 | lr: 7.3671E-04 | 0.64s | 04:22:13
epoch 7 | batch 1050/3318 | loss: 2.26 | lr: 7.2937E-04 | 0.64s | 04:22:45
epoch 7 | batch 1100/3318 | loss: 1.84 | lr: 7.2211E-04 | 0.64s | 04:23:18
epoch 7 | batch 1150/3318 | loss: 2.24 | lr: 7.1491E-04 | 0.64s | 04:23:50
epoch 7 | batch 1200/3318 | loss: 1.99 | lr: 7.0779E-04 | 0.64s | 04:24:22
epoch 7 | batch 1250/3318 | loss: 1.94 | lr: 7.0074E-04 | 0.64s | 04:24:54
epoch 7 | batch 1300/3318 | loss: 2.40 | lr: 6.9376E-04 | 0.64s | 04:25:26
epoch 7 | batch 1350/3318 | loss: 3.90 | lr: 6.8685E-04 | 0.64s | 04:25:59
epoch 7 | batch 1400/3318 | loss: 2.55 | lr: 6.8001E-04 | 0.64s | 04:26:31
epoch 7 | batch 1450/3318 | loss: 2.49 | lr: 6.7324E-04 | 0.64s | 04:27:03
epoch 7 | batch 1500/3318 | loss: 2.30 | lr: 6.6653E-04 | 0.64s | 04:27:35
epoch 7 | batch 1550/3318 | loss: 2.29 | lr: 6.5989E-04 | 0.64s | 04:28:07
epoch 7 | batch 1600/3318 | loss: 2.46 | lr: 6.5332E-04 | 0.64s | 04:28:39
epoch 7 | batch 1650/3318 | loss: 1.50 | lr: 6.4681E-04 | 0.64s | 04:29:12
epoch 7 | batch 1700/3318 | loss: 2.07 | lr: 6.4037E-04 | 0.64s | 04:29:44
epoch 7 | batch 1750/3318 | loss: 2.51 | lr: 6.3399E-04 | 0.64s | 04:30:16
epoch 7 | batch 1800/3318 | loss: 2.17 | lr: 6.2768E-04 | 0.64s | 04:30:48
epoch 7 | batch 1850/3318 | loss: 1.87 | lr: 6.2143E-04 | 0.64s | 04:31:20
epoch 7 | batch 1900/3318 | loss: 1.66 | lr: 6.1524E-04 | 0.64s | 04:31:53
epoch 7 | batch 1950/3318 | loss: 1.74 | lr: 6.0911E-04 | 0.64s | 04:32:25
epoch 7 | batch 2000/3318 | loss: 2.34 | lr: 6.0304E-04 | 0.64s | 04:32:57
epoch 7 | batch 2050/3318 | loss: 2.07 | lr: 5.9704E-04 | 0.64s | 04:33:29
epoch 7 | batch 2100/3318 | loss: 1.75 | lr: 5.9109E-04 | 0.64s | 04:34:01
epoch 7 | batch 2150/3318 | loss: 2.02 | lr: 5.8520E-04 | 0.64s | 04:34:34
epoch 7 | batch 2200/3318 | loss: 1.74 | lr: 5.7937E-04 | 0.64s | 04:35:06
epoch 7 | batch 2250/3318 | loss: 1.96 | lr: 5.7360E-04 | 0.64s | 04:35:38
epoch 7 | batch 2300/3318 | loss: 1.65 | lr: 5.6789E-04 | 0.64s | 04:36:10
epoch 7 | batch 2350/3318 | loss: 2.26 | lr: 5.6223E-04 | 0.64s | 04:36:42
epoch 7 | batch 2400/3318 | loss: 1.48 | lr: 5.5663E-04 | 0.64s | 04:37:14
epoch 7 | batch 2450/3318 | loss: 1.93 | lr: 5.5109E-04 | 0.64s | 04:37:47
epoch 7 | batch 2500/3318 | loss: 2.28 | lr: 5.4560E-04 | 0.64s | 04:38:19
epoch 7 | batch 2550/3318 | loss: 2.16 | lr: 5.4017E-04 | 0.64s | 04:38:51
epoch 7 | batch 2600/3318 | loss: 1.58 | lr: 5.3479E-04 | 0.64s | 04:39:23
epoch 7 | batch 2650/3318 | loss: 1.85 | lr: 5.2946E-04 | 0.64s | 04:39:55
epoch 7 | batch 2700/3318 | loss: 1.99 | lr: 5.2419E-04 | 0.64s | 04:40:28
epoch 7 | batch 2750/3318 | loss: 1.88 | lr: 5.1897E-04 | 0.64s | 04:41:00
epoch 7 | batch 2800/3318 | loss: 1.79 | lr: 5.1380E-04 | 0.64s | 04:41:32
epoch 7 | batch 2850/3318 | loss: 2.02 | lr: 5.0868E-04 | 0.64s | 04:42:04
epoch 7 | batch 2900/3318 | loss: 2.22 | lr: 5.0361E-04 | 0.64s | 04:42:36
epoch 7 | batch 2950/3318 | loss: 2.21 | lr: 4.9860E-04 | 0.64s | 04:43:09
epoch 7 | batch 3000/3318 | loss: 1.53 | lr: 4.9363E-04 | 0.64s | 04:43:41
epoch 7 | batch 3050/3318 | loss: 2.61 | lr: 4.8871E-04 | 0.64s | 04:44:13
epoch 7 | batch 3100/3318 | loss: 2.37 | lr: 4.8385E-04 | 0.64s | 04:44:45
epoch 7 | batch 3150/3318 | loss: 2.05 | lr: 4.7903E-04 | 0.64s | 04:45:17
epoch 7 | batch 3200/3318 | loss: 1.29 | lr: 4.7426E-04 | 0.64s | 04:45:49
epoch 7 | batch 3250/3318 | loss: 2.06 | lr: 4.6953E-04 | 0.64s | 04:46:22
epoch 7 | batch 3300/3318 | loss: 2.41 | lr: 4.6485E-04 | 0.64s | 04:46:54

-------
Evaluating train score (829 samples)...

-------
epoch 7 | train_loss: 2.09 | 212.50s | 04:50:38
-------


-------
Evaluating valid score (429 samples)...

-------
epoch 7 | valid_loss: 2.15 | 109.96s | 04:52:28
-------

epoch 8 | batch 50/3318 | loss: 2.33 | lr: 8.8976E-04 | 0.64s | 04:53:00
epoch 8 | batch 100/3318 | loss: 2.31 | lr: 8.7964E-04 | 0.64s | 04:53:32
epoch 8 | batch 150/3318 | loss: 2.67 | lr: 8.6964E-04 | 0.64s | 04:54:04
epoch 8 | batch 200/3318 | loss: 1.83 | lr: 8.5974E-04 | 0.64s | 04:54:37
epoch 8 | batch 250/3318 | loss: 1.95 | lr: 8.4996E-04 | 0.64s | 04:55:09
epoch 8 | batch 300/3318 | loss: 1.57 | lr: 8.4030E-04 | 0.64s | 04:55:41
epoch 8 | batch 350/3318 | loss: 2.12 | lr: 8.3074E-04 | 0.64s | 04:56:13
epoch 8 | batch 400/3318 | loss: 2.03 | lr: 8.2129E-04 | 0.64s | 04:56:45
epoch 8 | batch 450/3318 | loss: 2.67 | lr: 8.1195E-04 | 0.64s | 04:57:18
epoch 8 | batch 500/3318 | loss: 2.19 | lr: 8.0271E-04 | 0.64s | 04:57:50
epoch 8 | batch 550/3318 | loss: 3.62 | lr: 7.9358E-04 | 0.64s | 04:58:22
epoch 8 | batch 600/3318 | loss: 2.44 | lr: 7.8455E-04 | 0.64s | 04:58:54
epoch 8 | batch 650/3318 | loss: 2.42 | lr: 7.7563E-04 | 0.64s | 04:59:26
epoch 8 | batch 700/3318 | loss: 1.79 | lr: 7.6680E-04 | 0.64s | 04:59:58
epoch 8 | batch 750/3318 | loss: 1.93 | lr: 7.5808E-04 | 0.64s | 05:00:31
epoch 8 | batch 800/3318 | loss: 2.44 | lr: 7.4946E-04 | 0.64s | 05:01:03
epoch 8 | batch 850/3318 | loss: 2.13 | lr: 7.4093E-04 | 0.64s | 05:01:35
epoch 8 | batch 900/3318 | loss: 1.50 | lr: 7.3251E-04 | 0.64s | 05:02:07
epoch 8 | batch 950/3318 | loss: 2.17 | lr: 7.2417E-04 | 0.64s | 05:02:39
epoch 8 | batch 1000/3318 | loss: 1.72 | lr: 7.1594E-04 | 0.64s | 05:03:12
epoch 8 | batch 1050/3318 | loss: 2.76 | lr: 7.0779E-04 | 0.64s | 05:03:44
epoch 8 | batch 1100/3318 | loss: 1.89 | lr: 6.9974E-04 | 0.64s | 05:04:16
epoch 8 | batch 1150/3318 | loss: 1.56 | lr: 6.9178E-04 | 0.64s | 05:04:48
epoch 8 | batch 1200/3318 | loss: 1.53 | lr: 6.8391E-04 | 0.64s | 05:05:20
epoch 8 | batch 1250/3318 | loss: 2.04 | lr: 6.7613E-04 | 0.64s | 05:05:53
epoch 8 | batch 1300/3318 | loss: 1.87 | lr: 6.6844E-04 | 0.64s | 05:06:25
epoch 8 | batch 1350/3318 | loss: 2.24 | lr: 6.6084E-04 | 0.64s | 05:06:57
epoch 8 | batch 1400/3318 | loss: 1.63 | lr: 6.5332E-04 | 0.64s | 05:07:29
epoch 8 | batch 1450/3318 | loss: 1.46 | lr: 6.4589E-04 | 0.64s | 05:08:01
epoch 8 | batch 1500/3318 | loss: 2.07 | lr: 6.3854E-04 | 0.64s | 05:08:33
epoch 8 | batch 1550/3318 | loss: 2.21 | lr: 6.3128E-04 | 0.64s | 05:09:06
epoch 8 | batch 1600/3318 | loss: 1.67 | lr: 6.2410E-04 | 0.64s | 05:09:38
epoch 8 | batch 1650/3318 | loss: 2.32 | lr: 6.1700E-04 | 0.64s | 05:10:10
epoch 8 | batch 1700/3318 | loss: 1.92 | lr: 6.0998E-04 | 0.64s | 05:10:42
epoch 8 | batch 1750/3318 | loss: 1.51 | lr: 6.0304E-04 | 0.64s | 05:11:14
epoch 8 | batch 1800/3318 | loss: 2.38 | lr: 5.9618E-04 | 0.64s | 05:11:47
epoch 8 | batch 1850/3318 | loss: 1.64 | lr: 5.8940E-04 | 0.64s | 05:12:19
epoch 8 | batch 1900/3318 | loss: 1.64 | lr: 5.8270E-04 | 0.64s | 05:12:51
epoch 8 | batch 1950/3318 | loss: 1.84 | lr: 5.7607E-04 | 0.64s | 05:13:23
epoch 8 | batch 2000/3318 | loss: 1.86 | lr: 5.6952E-04 | 0.64s | 05:13:55
epoch 8 | batch 2050/3318 | loss: 1.78 | lr: 5.6304E-04 | 0.64s | 05:14:27
epoch 8 | batch 2100/3318 | loss: 1.80 | lr: 5.5663E-04 | 0.64s | 05:15:00
epoch 8 | batch 2150/3318 | loss: 2.70 | lr: 5.5030E-04 | 0.64s | 05:15:32
epoch 8 | batch 2200/3318 | loss: 1.81 | lr: 5.4404E-04 | 0.64s | 05:16:04
epoch 8 | batch 2250/3318 | loss: 2.16 | lr: 5.3785E-04 | 0.64s | 05:16:36
epoch 8 | batch 2300/3318 | loss: 2.08 | lr: 5.3174E-04 | 0.64s | 05:17:08
epoch 8 | batch 2350/3318 | loss: 2.30 | lr: 5.2569E-04 | 0.64s | 05:17:41
epoch 8 | batch 2400/3318 | loss: 1.96 | lr: 5.1971E-04 | 0.64s | 05:18:13
epoch 8 | batch 2450/3318 | loss: 1.75 | lr: 5.1380E-04 | 0.64s | 05:18:45
epoch 8 | batch 2500/3318 | loss: 1.80 | lr: 5.0795E-04 | 0.64s | 05:19:17
epoch 8 | batch 2550/3318 | loss: 2.47 | lr: 5.0217E-04 | 0.64s | 05:19:49
epoch 8 | batch 2600/3318 | loss: 2.47 | lr: 4.9646E-04 | 0.64s | 05:20:22
epoch 8 | batch 2650/3318 | loss: 1.74 | lr: 4.9081E-04 | 0.64s | 05:20:54
epoch 8 | batch 2700/3318 | loss: 1.88 | lr: 4.8523E-04 | 0.64s | 05:21:26
epoch 8 | batch 2750/3318 | loss: 2.11 | lr: 4.7971E-04 | 0.64s | 05:21:58
