,track_id,genre_top,genres_all
3970,007865,12,"[25, 12]"
3971,007866,12,"[25, 12]"
3972,007867,12,"[25, 12]"
3973,007868,12,"[25, 12]"
3974,007869,12,"[25, 12]"
3975,007870,12,"[25, 12]"
3976,007871,12,"[25, 12]"
3977,007872,12,"[25, 12]"
3978,007873,12,"[25, 12]"
3979,007874,12,"[25, 12]"
3980,007875,12,"[25, 12]"
3981,007876,12,"[25, 12]"
4029,008017,12,"[25, 12]"
4035,008023,12,"[25, 12]"
4039,008044,12,"[12, 70]"
4041,008056,12,"[12, 85]"
4042,008057,12,"[12, 85]"
4043,008058,12,"[12, 85]"
4044,008059,12,"[12, 85]"
4045,008061,12,"[25, 12, 85]"
4046,008064,12,"[25, 12, 85]"
4047,008080,12,"[25, 12, 85]"
4048,008081,12,"[25, 12, 85]"
4088,008188,12,"[25, 12]"
4101,008201,12,"[25, 12]"
4104,008204,12,"[25, 12]"
4105,008205,12,"[25, 12]"
4108,008208,12,[12]
4109,008209,12,"[25, 12, 70, 71]"
4110,008210,12,"[25, 12, 70, 71]"
4111,008211,12,"[25, 12, 70, 71]"
4112,008212,12,"[25, 12, 70, 71]"
4113,008213,12,"[25, 12, 70, 71]"
4114,008214,12,"[25, 12, 70, 71]"
4115,008215,12,"[25, 12, 70, 71]"
4116,008216,12,"[25, 12, 70, 71]"
4117,008256,17,[17]
4118,008257,17,[17]
4119,008258,17,[17]
4120,008259,17,[17]
4121,008260,17,[17]
4122,008261,17,[17]
4124,008269,38,"[32, 224, 38, 47]"
4125,008270,38,"[32, 224, 38, 47]"
4128,008279,12,"[58, 12]"
4129,008280,12,"[58, 12]"
4163,008339,38,"[38, 22]"
4169,008345,38,"[38, 22]"
4173,008349,38,"[38, 22]"
4180,008357,38,"[1, 38, 22]"
4181,008358,38,"[1, 38, 22]"
4186,008363,38,"[1, 38, 22]"
4187,008364,38,"[1, 38, 22]"
4193,008370,38,"[38, 22]"
4195,008372,38,"[38, 22]"
4197,008375,38,"[38, 22]"
4198,008376,38,"[38, 22]"
4199,008377,38,"[38, 22]"
4200,008378,38,"[38, 22]"
4232,008416,38,"[38, 22]"
4237,008450,12,[12]
4238,008451,12,[12]
4239,008452,12,[12]
4240,008453,12,[12]
4241,008454,12,[12]
4242,008455,12,[12]
4243,008489,12,"[66, 12]"
4244,008490,12,"[66, 12]"
4245,008491,12,"[66, 12]"
4248,008494,12,"[66, 12]"
4251,008497,12,"[66, 12]"
4255,008514,12,[12]
4262,008531,12,"[58, 12]"
4295,008575,12,[12]
4296,008576,12,"[27, 12]"
4298,008578,12,"[27, 12]"
4431,008914,12,[12]
4434,008917,12,"[25, 45, 12, 53]"
4437,008920,12,"[25, 45, 12, 53]"
4438,008921,12,[12]
4439,008922,12,"[25, 45, 12, 53]"
4650,009152,38,"[32, 1, 38]"
4775,009307,38,"[32, 38]"
4937,009476,38,"[38, 32, 30]"
4938,009477,38,"[32, 1, 38]"
4949,009490,38,"[32, 1, 38]"
4950,009491,12,"[64, 25, 12]"
4951,009492,12,"[64, 25, 12]"
4952,009493,12,"[64, 25, 12]"
4955,009505,38,"[32, 1, 38]"
4957,009511,12,"[58, 12, 85]"
4958,009512,2,[2]
4959,009513,12,"[98, 36, 12, 89, 25]"
4960,009514,12,"[12, 45]"
4962,009516,12,"[12, 45]"
4963,009517,12,"[12, 45]"
5010,009590,38,"[125, 38]"
5015,009608,38,"[125, 38]"
5019,009640,12,[12]
5024,009654,12,"[25, 12, 85]"
5025,009655,12,"[25, 12, 85]"
5026,009656,12,"[25, 12, 85]"
5028,009658,12,"[25, 12, 85]"
5029,009659,12,"[25, 12, 85]"
5032,009662,12,"[66, 12]"
5033,009663,12,"[66, 12]"
5034,009664,12,"[66, 12]"
5036,009666,12,"[66, 12]"
5042,009677,38,"[125, 38]"
5043,009678,38,"[125, 38]"
5078,009721,38,"[32, 1, 38]"
5081,009735,12,"[45, 12, 53]"
5092,009747,4,"[906, 4]"
5093,009748,4,"[906, 4]"
5094,009749,4,"[906, 4]"
5095,009750,4,"[906, 4]"
5096,009751,4,"[906, 4]"
5097,009752,4,"[906, 4]"
5098,009753,4,"[906, 4]"
5106,009793,14,[14]
5109,009798,21,[21]
5110,009800,15,[15]
5120,009811,14,[14]
5130,009823,15,[15]
5138,009846,38,"[32, 1, 38]"
5139,009847,38,"[32, 1, 38]"
5141,009850,38,"[32, 1, 38]"
5142,009851,21,[21]
5143,009852,21,[21]
5144,009853,21,[21]
5148,009857,21,[21]
5149,009863,12,[12]
5150,009866,12,[12]
5151,009867,12,[12]
5152,009875,21,[21]
5155,009887,17,[17]
5156,009888,17,[17]
5176,009918,38,"[38, 32, 22]"
5205,009956,12,"[64, 25, 12]"
5206,009958,12,"[64, 25, 12]"
5208,009960,12,"[64, 25, 12]"
5209,009961,12,"[64, 25, 12]"
5210,009962,12,"[64, 25, 12]"
5213,009967,12,"[64, 25, 12]"
5214,009968,12,"[64, 25, 12]"
5230,009985,12,"[66, 12]"
5231,009986,12,"[66, 12]"
5232,009987,12,"[66, 12]"
5233,009988,12,"[66, 12]"
5234,009989,12,"[66, 12]"
5235,009990,12,"[66, 12]"
5236,009991,12,"[66, 12]"
5237,009992,12,"[66, 12]"
5238,009993,12,"[66, 12]"
5239,009994,12,"[66, 12]"
5240,009995,12,"[66, 12]"
5241,009996,12,"[66, 12]"
5242,009997,12,"[66, 12]"
5243,009998,12,"[66, 12]"
5244,009999,12,"[66, 12]"
5245,010000,12,"[66, 12]"
5246,010001,12,"[66, 12]"
5247,010002,12,"[66, 12]"
5248,010003,12,"[66, 12]"
5249,010004,12,"[12, 85]"
5250,010005,12,"[12, 85]"
5251,010006,12,"[12, 85]"
5252,010007,12,"[12, 85]"
5253,010008,12,"[12, 85]"
5270,010026,5,[5]
5271,010027,5,[5]
5272,010028,5,[5]
5273,010029,5,[5]
5274,010030,5,[5]
5276,010032,5,[5]
5277,010033,5,[5]
5279,010035,5,[5]
5281,010037,5,[5]
5282,010038,5,[5]
5284,010040,5,[5]
5285,010041,5,[5]
5286,010042,5,[5]
5287,010043,5,[5]
5288,010044,5,[5]
5289,010045,5,[5]
5290,010046,5,[5]
5300,010056,12,"[25, 12]"
5306,010062,12,"[25, 12]"
5315,010086,8,[8]
5323,010094,8,[8]
5328,010099,8,[8]
5335,010107,15,[15]
5340,010112,15,[15]
5345,010118,15,[15]
5346,010119,15,[15]
5347,010120,15,[15]
5351,010124,15,[15]
5352,010125,15,[15]
5354,010127,15,[15]
5355,010128,15,[15]
5356,010129,15,[15]
5359,010132,15,[15]
5366,010147,12,"[12, 85]"
5367,010148,12,"[12, 85]"
5368,010149,12,"[12, 85]"
5369,010150,12,"[12, 85]"
5370,010151,12,"[12, 85]"
5371,010153,12,"[12, 85]"
5372,010155,12,"[12, 85]"
5373,010157,12,"[12, 85]"
5374,010160,12,"[12, 85]"
5376,010165,12,"[12, 85]"
5381,010180,12,"[12, 85]"
5385,010184,12,"[66, 12]"
5387,010186,2,"[2, 79]"
5388,010187,15,[15]
5390,010189,12,"[25, 85, 12, 45]"
5391,010190,12,"[66, 45, 12, 53]"
5393,010192,21,"[100, 21]"
5414,010213,12,[12]
5415,010214,12,[12]
5423,010231,1235,"[538, 18, 1235]"
5426,010234,1235,"[538, 18, 1235]"
5431,010239,1235,"[538, 18, 1235]"
5432,010240,1235,"[538, 18, 1235]"
5435,010243,1235,"[538, 18, 1235]"
5438,010246,1235,"[538, 18, 1235]"
5439,010247,1235,"[538, 18, 1235]"
5462,010279,1235,"[538, 18, 1235]"
5468,010286,1235,"[538, 18, 1235]"
5469,010287,1235,"[538, 18, 1235]"
5470,010288,1235,"[538, 18, 1235]"
5485,010358,8,[8]
5486,010360,8,[8]
5487,010363,8,[8]
5488,010364,8,[8]
5492,010368,8,[8]
5495,010374,38,"[32, 224, 38]"
5496,010375,38,"[32, 224, 38]"
5497,010376,38,"[32, 224, 38]"
5498,010377,38,"[32, 224, 38]"
5531,010426,38,"[38, 22]"
5537,010434,38,"[38, 22]"
5538,010435,38,"[38, 22]"
5540,010437,38,"[38, 22]"
5551,010449,17,[17]
5553,010451,17,[17]
5558,010456,17,[17]
5560,010458,17,[17]
5561,010459,17,[17]
5562,010460,17,[17]
5609,010521,38,"[125, 38]"
5613,010525,38,"[125, 38]"
5615,010527,38,"[125, 38]"
5617,010529,38,"[125, 38]"
5623,010535,38,"[125, 38]"
5625,010537,38,"[125, 38]"
5629,010541,38,"[125, 38]"
5640,010552,38,"[125, 38]"
5642,010554,38,"[125, 38]"
5644,010556,38,"[125, 38]"
5646,010558,38,"[125, 38]"
5655,010567,17,"[17, 103]"
5656,010568,17,"[17, 103]"
5663,010575,17,"[33, 17, 103]"
5665,010577,17,"[33, 17, 103]"
5730,010666,21,[21]
5731,010668,12,"[12, 70]"
5732,010669,12,"[12, 70]"
5733,010670,12,"[12, 70]"
5734,010671,12,"[12, 70]"
5735,010672,12,"[12, 70]"
5736,010673,12,"[12, 70]"
5737,010674,12,"[12, 70]"
5738,010675,12,"[12, 70]"
5739,010676,12,"[12, 70]"
5740,010677,12,"[12, 70]"
5755,010693,21,[21]
5756,010694,21,[21]
5757,010695,21,[21]
5758,010696,21,[21]
5759,010697,21,[21]
5760,010698,21,[21]
5761,010699,21,[21]
5787,010728,15,[15]
5796,010737,4,"[97, 4]"
5798,010739,4,"[97, 4]"
5799,010740,4,"[97, 4]"
5800,010741,4,"[97, 4]"
5801,010742,4,"[97, 4]"
5837,010805,10,[10]
5838,010806,10,[10]
5839,010807,10,[10]
5840,010808,10,[10]
5841,010809,10,[10]
5842,010810,10,[10]
5847,010815,21,[21]
5850,010824,12,[12]
5852,010826,12,[12]
5856,010830,12,[12]
5859,010833,12,"[25, 12, 109]"
5860,010834,12,"[25, 12, 109]"
5862,010843,12,"[25, 12, 109]"
5867,010868,12,"[25, 12, 109]"
5877,010929,12,"[25, 12, 109]"
5878,010930,12,"[25, 12, 109]"
5880,010932,12,"[25, 12, 109]"
5881,010933,12,"[25, 12, 109]"
5882,010934,12,"[25, 12, 109]"
5883,010935,12,"[25, 12, 109]"
5884,010936,12,"[25, 12, 109]"
5885,010937,12,"[25, 12, 109]"
5886,010938,12,"[25, 12, 109]"
5890,010942,21,[21]
5891,010943,21,[21]
5893,010945,21,[21]
5895,010947,21,[21]
5896,010948,21,[21]
5899,010951,21,[21]
5900,010952,21,[21]
5901,010954,21,[21]
5909,010970,9,"[9, 63]"
5910,010971,9,"[9, 63]"
5912,010978,12,"[64, 25, 12]"
5913,010979,12,"[64, 25, 12]"
5914,010980,12,"[64, 25, 12]"
5917,010983,38,"[32, 1, 38]"
5941,011030,12,"[25, 12, 109]"
5942,011031,12,"[25, 12, 109]"
5943,011032,12,"[25, 12, 109]"
5944,011033,12,"[25, 12, 109]"
5946,011035,12,"[25, 12, 109]"
5947,011036,12,"[25, 12, 109]"
5948,011037,12,"[25, 12, 109]"
5950,011039,12,"[25, 12, 109]"
5951,011040,12,"[25, 12, 109]"
5969,011080,12,"[25, 12, 109]"
5970,011081,12,"[25, 12, 109]"
6048,011198,10,[10]
6049,011199,10,[10]
6055,011205,12,[12]
6056,011206,15,"[236, 15]"
6059,011209,9,"[9, 63]"
6070,011234,38,"[32, 1, 38]"
6072,011237,38,"[32, 1, 38]"
6073,011239,38,"[32, 1, 38]"
6074,011242,38,"[32, 1, 38]"
6076,011246,12,"[90, 45, 12, 53]"
6084,011257,10,"[10, 76]"
6085,011259,10,"[10, 76]"
6087,011261,10,"[10, 76]"
6088,011262,15,[15]
6090,011264,12,"[88, 98, 12]"
6092,011266,15,"[286, 15]"
6094,011268,12,"[89, 12, 25]"
6102,011285,12,"[66, 12, 85]"
6107,011293,12,"[66, 12, 85]"
6109,011298,21,[21]
6110,011299,21,[21]
6112,011301,12,"[66, 12, 85]"
6114,011304,12,"[58, 12]"
6115,011305,12,"[58, 12, 45]"
6116,011306,12,"[58, 12, 66]"
6123,011319,4,"[74, 4]"
6124,011320,4,"[74, 4]"
6125,011321,4,"[74, 4]"
6137,011333,38,[38]
6138,011334,38,[38]
6169,011375,5,[5]
6175,011389,5,[5]
6176,011390,5,[5]
6178,011394,5,[5]
6180,011396,5,[5]
6181,011397,5,[5]
6182,011398,5,[5]
6183,011405,5,[5]
6184,011406,5,[5]
6185,011407,5,[5]
6187,011410,12,"[66, 12]"
6189,011412,12,"[66, 12]"
6194,011417,12,"[66, 12]"
6195,011418,5,[5]
6196,011419,5,[5]
6197,011420,5,[5]
6198,011423,5,[5]
6199,011425,5,[5]
6200,011426,5,[5]
6201,011427,5,[5]
6202,011428,5,[5]
6203,011429,5,[5]
6204,011430,5,[5]
6205,011431,5,[5]
6206,011432,5,[5]
6207,011433,5,[5]
6210,011437,12,"[113, 58, 26, 12]"
6219,011446,12,"[64, 25, 12]"
6220,011447,12,"[66, 12, 85]"
6227,011454,12,"[66, 12, 85]"
6230,011457,12,"[64, 25, 12]"
6231,011458,12,"[25, 12, 71]"
6232,011459,12,"[25, 12, 71]"
6300,011541,12,"[25, 27, 12, 71]"
6303,011544,38,"[32, 1, 38, 22, 125]"
6361,011608,15,"[296, 15]"
6362,011609,15,"[296, 15]"
6376,011626,1235,"[538, 18, 1235]"
6377,011627,1235,"[538, 18, 1235]"
6378,011628,1235,"[538, 18, 1235]"
6379,011629,1235,"[538, 18, 1235]"
6382,011632,1235,"[538, 18, 1235]"
6383,011633,1235,"[538, 18, 1235]"
6384,011634,1235,"[538, 18, 1235]"
6385,011635,1235,"[538, 18, 1235]"
6386,011636,1235,"[538, 18, 1235]"
6388,011638,1235,"[538, 18, 1235]"
6389,011639,1235,"[538, 18, 1235]"
6390,011640,1235,"[538, 18, 1235]"
6391,011641,1235,"[538, 18, 1235]"
6393,011643,1235,"[538, 18, 1235]"
6394,011644,1235,"[538, 18, 1235]"
6396,011647,12,"[12, 45, 53, 90, 31]"
6409,011663,4,"[74, 4]"
6416,011671,2,"[2, 46]"
6417,011672,2,"[2, 46]"
6418,011673,2,"[2, 46]"
6419,011674,2,"[2, 46]"
6420,011675,2,"[2, 46]"
6422,011677,2,"[2, 46]"
6424,011679,2,"[2, 46]"
6426,011681,2,"[2, 46]"
6427,011682,2,"[2, 46]"
6428,011683,2,"[2, 46]"
6438,011695,5,[5]
6439,011696,5,[5]
6447,011711,12,"[12, 31]"
6448,011712,12,"[12, 31]"
6449,011713,12,"[12, 31]"
6450,011715,5,[5]
6451,011716,5,[5]
6454,011719,5,[5]
6455,011720,5,[5]
6456,011721,5,[5]
6457,011722,5,[5]
6458,011723,12,"[25, 12, 71]"
6459,011724,12,"[25, 12, 71]"
6467,011733,5,[5]
6468,011734,5,[5]
6470,011737,5,[5]
6471,011738,5,[5]
6474,011748,5,[5]
6475,011750,5,[5]
6476,011752,5,[5]
6477,011753,5,[5]
6481,011757,5,[5]
6482,011758,5,[5]
6484,011763,21,[21]
6485,011764,21,[21]
6486,011765,21,[21]
6487,011766,21,[21]
6488,011767,21,[21]
6489,011768,21,[21]
6490,011769,21,[21]
6491,011770,21,[21]
6492,011771,21,[21]
6493,011772,21,[21]
6494,011773,21,[21]
6495,011774,21,[21]
6496,011775,21,[21]
6497,011776,21,[21]
6498,011777,21,[21]
6499,011778,21,[21]
6500,011779,21,[21]
6501,011780,21,[21]
6502,011781,21,[21]
6503,011782,21,[21]
6504,011783,21,[21]
6505,011784,21,[21]
6506,011785,21,[21]
6507,011786,21,[21]
6508,011787,21,[21]
6509,011788,21,[21]
6510,011789,21,[21]
6511,011790,21,[21]
6512,011791,21,[21]
6513,011792,21,[21]
6514,011793,21,[21]
6515,011794,21,[21]
6516,011795,21,[21]
6517,011796,21,[21]
6518,011797,21,[21]
6520,011799,21,[21]
6529,011808,21,[21]
6533,011812,21,[21]
6534,011813,21,[21]
6536,011815,21,[21]
6537,011816,21,[21]
6539,011818,21,[21]
6540,011819,21,[21]
6545,011824,21,[21]
6547,011826,21,[21]
6549,011828,21,[21]
6550,011829,21,[21]
6551,011830,21,[21]
6552,011831,21,[21]
6553,011832,21,[21]
6555,011834,21,[21]
6557,011836,21,[21]
6558,011837,21,[21]
6559,011838,21,[21]
6560,011839,21,[21]
6561,011840,21,[21]
6565,011854,21,[21]
6566,011855,21,[21]
6567,011856,21,[21]
6568,011857,21,[21]
6569,011858,21,[21]
6570,011859,21,[21]
6571,011861,21,"[539, 21]"
6572,011862,21,"[539, 21]"
6573,011863,21,"[539, 21]"
6574,011864,21,"[539, 21]"
6575,011865,21,"[539, 21]"
6576,011866,21,"[539, 21]"
6577,011867,21,"[539, 21]"
6578,011868,21,"[539, 21]"
6579,011869,21,"[539, 21]"
6585,011875,21,[21]
6589,011879,21,[21]
6612,011914,12,"[113, 58, 26, 12]"
6614,011916,21,[21]
6615,011917,21,[21]
6616,011918,21,[21]
6617,011919,21,[21]
6618,011920,21,[21]
6619,011921,21,[21]
6620,011922,21,[21]
6621,011933,12,[12]
6622,011934,15,"[286, 15]"
6624,011936,12,[12]
6625,011937,10,[10]
6626,011938,12,[12]
6628,011940,12,[12]
6629,011941,21,"[100, 21]"
6630,011942,15,"[337, 15]"
6633,011946,38,"[16, 38, 763, 6]"
6634,011947,38,"[16, 38, 763, 6]"
6635,011948,38,"[16, 38, 763, 6]"
6636,011949,38,"[16, 38, 763, 6]"
6638,011951,38,"[16, 38, 763, 6]"
6640,011954,12,"[66, 12]"
6642,011957,3,[3]
6645,011976,21,[21]
6655,011986,15,[15]
6656,011987,15,[15]
6657,011988,15,[15]
6658,011989,15,[15]
6661,011992,15,[15]
6735,012074,15,[15]
6742,012081,15,[15]
6744,012083,15,[15]
6745,012084,15,[15]
6751,012090,15,[15]
6756,012095,15,[15]
6769,012109,2,[2]
6784,012130,38,[38]
6786,012146,10,[10]
6787,012147,10,[10]
6808,012171,15,"[286, 15]"
6810,012173,21,[21]
6811,012174,21,[21]
6812,012175,12,"[66, 12]"
6819,012182,12,"[66, 12]"
6820,012183,21,[21]
6821,012185,21,[21]
6825,012189,15,"[286, 15]"
6829,012193,15,[15]
6830,012194,21,[21]
6835,012199,15,[15]
6932,012308,12,"[25, 27, 12, 71]"
6960,012338,15,"[286, 15]"
6961,012339,15,"[286, 15]"
6967,012346,38,"[224, 41, 38]"
6969,012348,17,"[33, 17, 94]"
6970,012349,17,"[33, 17, 94]"
6971,012350,17,"[33, 17, 94]"
6972,012351,17,"[33, 17, 94]"
6973,012352,17,"[33, 17, 94]"
6974,012353,17,"[33, 17, 94]"
6976,012355,17,"[33, 17, 94]"
6988,012367,12,"[66, 12]"
6990,012369,21,[21]
6993,012372,15,[15]
6995,012375,15,[15]
6996,012376,10,[10]
6997,012378,15,"[286, 15]"
6998,012381,21,[21]
7001,012388,15,[15]
7007,012394,21,[21]
7009,012396,15,"[286, 15]"
7011,012398,12,"[66, 12]"
7012,012399,12,"[66, 12]"
7015,012402,12,"[66, 12]"
7019,012406,12,"[25, 12]"
7020,012407,12,"[25, 12]"
7021,012408,12,"[25, 12]"
7022,012409,12,"[25, 12]"
7023,012410,12,"[25, 12]"
7025,012412,12,"[25, 12]"
7026,012413,12,"[25, 12]"
7032,012419,12,"[314, 12]"
7033,012420,12,"[314, 12]"
7034,012421,12,"[314, 12]"
7035,012422,12,"[314, 12]"
7036,012423,12,"[314, 12]"
7037,012424,12,"[314, 12]"
7038,012425,12,"[314, 12]"
7050,012447,12,"[58, 12, 85]"
7051,012448,12,"[58, 12, 85]"
7052,012449,12,"[58, 12, 85]"
7053,012451,12,"[58, 12, 85]"
7112,012517,15,[15]
7115,012520,15,[15]
7118,012523,21,[21]
7125,012530,10,[10]
7126,012531,21,[21]
7127,012532,10,[10]
7128,012533,12,"[66, 12]"
7129,012534,15,"[296, 15]"
7130,012535,15,"[184, 15]"
7132,012537,10,[10]
7133,012538,12,[12]
7134,012539,12,"[98, 12]"
7146,012551,10,[10]
7147,012552,10,"[10, 76]"
7149,012554,12,[12]
7150,012555,38,[38]
7151,012556,12,[12]
7158,012566,9,"[9, 137, 63]"
7159,012567,9,"[9, 137, 63]"
7160,012568,9,"[9, 137, 63]"
7161,012569,9,"[9, 137, 63]"
7162,012570,9,"[9, 137, 63]"
7163,012571,9,"[9, 137, 63]"
7164,012572,9,"[9, 137, 63]"
7165,012573,9,"[9, 137, 63]"
7166,012574,9,"[9, 137, 63]"
7167,012575,9,"[9, 137, 63]"
7168,012576,9,"[9, 137, 63]"
7169,012577,9,"[9, 137, 63]"
7170,012578,9,"[9, 137, 63]"
7171,012579,9,"[9, 137, 63]"
7192,012602,4,[4]
7198,012608,12,"[12, 31]"
7199,012609,12,"[12, 31]"
7200,012610,12,"[12, 31]"
7201,012611,12,"[12, 31]"
7204,012614,12,"[12, 31]"
7230,012654,10,"[10, 76]"
7233,012672,4,"[179, 4]"
7234,012673,4,"[179, 4]"
7235,012674,4,"[179, 4]"
7236,012675,4,"[179, 4]"
7237,012676,4,"[179, 4]"
7238,012677,4,"[179, 4]"
7243,012737,38,[38]
7250,012744,38,[38]
7301,012833,38,"[250, 38]"
7302,012835,38,"[250, 38]"
7303,012836,38,"[250, 38]"
7353,012922,5,"[322, 5]"
7354,012923,5,"[322, 5]"
7355,012924,5,"[322, 5]"
7357,012926,5,"[322, 5]"
7358,012927,5,"[322, 5]"
7408,012985,17,[17]
7409,012986,17,[17]
7434,013014,38,"[32, 224, 38]"
7570,013190,9,[9]
7571,013191,10,[10]
7572,013192,15,[15]
7576,013196,15,[15]
7577,013197,10,[10]
7578,013199,21,[21]
7586,013207,10,"[10, 76]"
7588,013209,21,[21]
7597,013218,10,[10]
7599,013220,10,[10]
7604,013225,15,"[286, 15]"
7645,013325,12,[12]
7646,013326,12,[12]
7647,013327,12,[12]
7649,013329,10,[10]
7650,013330,12,[12]
7651,013331,21,[21]
7667,013362,10,[10]
7668,013363,15,"[182, 15]"
7670,013365,15,[15]
7671,013366,15,[15]
7672,013367,15,[15]
7674,013369,15,[15]
7683,013378,10,[10]
7745,013440,15,[15]
7775,013472,15,"[286, 15]"
7836,013537,2,"[2, 92, 214]"
7837,013538,2,"[2, 92, 214]"
7838,013539,2,"[2, 92, 214]"
7839,013540,2,"[2, 92, 214]"
7848,013551,12,"[12, 85]"
7852,013555,12,"[89, 25, 12]"
7854,013557,15,[15]
7855,013558,10,"[10, 76]"
7857,013560,12,[12]
7858,013561,21,[21]
7859,013562,15,"[286, 15]"
7860,013563,12,"[66, 12]"
7861,013564,12,[12]
7863,013566,21,[21]
7868,013571,15,"[337, 15]"
7877,013580,4,"[97, 4]"
7878,013581,4,"[97, 4]"
7879,013582,4,"[97, 4]"
7882,013585,4,"[97, 4]"
7883,013586,4,"[97, 4]"
7884,013587,4,"[97, 4]"
7887,013590,15,"[286, 15]"
7890,013593,21,[21]
7892,013595,12,"[12, 31]"
7893,013596,12,[12]
7894,013597,4,[4]
7895,013598,15,[15]
7905,013646,4,[4]
7908,013649,15,[15]
7909,013661,12,[12]
7910,013662,21,[21]
7912,013664,12,[12]
7916,013668,15,[15]
7917,013670,21,[21]
7918,013671,3,[3]
7919,013672,15,[15]
7962,013725,21,[21]
7972,013735,21,[21]
7979,013742,21,[21]
7981,013744,21,[21]
7984,013747,21,[21]
7985,013748,21,[21]
7986,013749,21,[21]
7996,013761,12,"[66, 12]"
7997,013762,12,"[66, 12]"
7998,013763,12,"[66, 12]"
7999,013764,12,"[66, 12]"
8000,013765,12,"[66, 12]"
8001,013766,12,"[66, 12]"
8002,013767,21,[21]
8003,013768,21,[21]
8007,013772,12,"[25, 12]"
8011,013776,12,"[12, 85]"
8033,013804,21,"[100, 21]"
8034,013805,21,"[100, 21]"
8054,013833,15,"[286, 15]"
8055,013834,15,"[286, 15]"
8056,013835,15,"[286, 15]"
8059,013838,15,"[286, 15]"
8060,013839,15,"[286, 15]"
8084,013863,12,"[113, 26, 12]"
8085,013864,12,"[113, 26, 12]"
8088,013867,12,"[113, 26, 12]"
8089,013868,12,"[113, 26, 12]"
8100,013879,12,"[27, 12]"
8112,013891,12,"[27, 12]"
8116,013895,12,"[27, 12]"
8127,013908,9,"[9, 137]"
8128,013909,9,"[9, 137]"
8129,013910,9,"[9, 137]"
8130,013911,9,"[9, 137]"
8131,013912,9,"[9, 137]"
8132,013913,12,"[25, 12]"
8133,013914,12,"[25, 12]"
8135,013927,17,[17]
8136,013928,17,[17]
8137,013929,17,[17]
8138,013930,17,[17]
8167,013976,9,[9]
8168,013978,9,[9]
8169,013979,9,"[9, 137]"
8189,013999,9,[9]
8200,014014,9,"[137, 169, 9]"
8201,014015,9,"[137, 169, 9]"
8202,014016,9,"[9, 137]"
8203,014017,9,"[9, 137]"
8204,014018,9,"[9, 169]"
8205,014019,9,"[9, 169]"
8239,014053,4,[4]
8241,014055,4,[4]
8245,014059,4,[4]
8246,014060,4,[4]
8247,014061,4,[4]
8248,014062,4,[4]
8249,014063,15,"[185, 15]"
8250,014064,15,"[185, 15]"
8252,014066,15,"[236, 15]"
8253,014067,15,"[185, 15]"
8254,014068,15,"[185, 15]"
8255,014069,15,"[185, 15]"
8256,014070,15,"[185, 15]"
8257,014071,15,"[185, 15]"
8258,014072,15,"[185, 15]"
8259,014073,21,"[100, 21]"
8260,014075,15,"[185, 15]"
8261,014076,15,"[185, 181, 182, 15]"
8262,014077,15,"[185, 181, 182, 15]"
8263,014078,15,"[185, 181, 182, 15]"
8264,014079,15,"[185, 181, 182, 15]"
8265,014080,15,"[185, 181, 182, 15]"
8266,014081,15,"[185, 181, 182, 15]"
8267,014082,15,"[185, 181, 182, 15]"
8268,014083,15,"[185, 181, 182, 15]"
8269,014084,15,"[185, 181, 182, 15]"
8270,014085,15,"[185, 181, 182, 15]"
8271,014086,15,"[185, 181, 182, 15]"
8272,014087,15,"[185, 181, 182, 15]"
8273,014088,15,"[185, 181, 182, 15]"
8278,014099,12,"[25, 12]"
8279,014100,12,"[25, 12]"
8280,014101,12,"[25, 12]"
8281,014102,12,"[25, 12]"
8282,014103,12,"[25, 12]"
8283,014104,15,"[185, 15]"
8284,014105,15,"[185, 15]"
8286,014107,15,"[185, 15]"
8289,014110,15,"[185, 15]"
8361,014198,12,"[25, 12, 109]"
8365,014202,12,"[25, 12, 109]"
8367,014204,12,"[25, 12, 109]"
8370,014207,12,"[25, 12, 109]"
8371,014208,15,"[297, 15]"
8372,014209,15,"[297, 15]"
8373,014210,15,"[297, 15]"
8374,014211,15,"[297, 15]"
8375,014212,15,"[297, 15]"
8376,014213,15,"[297, 15]"
8377,014214,12,"[88, 12]"
8378,014215,12,"[88, 12]"
8379,014216,12,"[88, 12]"
8380,014217,12,"[88, 12]"
8381,014218,12,"[88, 12]"
8382,014219,12,"[88, 12]"
8383,014220,12,"[88, 12]"
8384,014221,12,"[88, 12]"
8385,014222,12,"[88, 12]"
8386,014223,12,"[88, 12]"
8487,014340,15,[15]
8488,014341,15,[15]
8489,014342,15,[15]
8490,014343,15,[15]
8491,014344,15,[15]
8492,014345,15,[15]
8493,014346,15,[15]
8494,014347,15,"[286, 15]"
8496,014349,38,"[32, 1, 38]"
8505,014358,21,[21]
8513,014366,21,[21]
8524,014379,21,[21]
8525,014380,21,[21]
8531,014386,21,[21]
8532,014387,21,[21]
8533,014388,21,[21]
8539,014394,4,"[74, 4]"
8552,014409,12,"[66, 12]"
8566,014435,12,"[25, 12]"
8571,014440,12,"[25, 12]"
8590,014477,15,"[184, 42, 181, 15]"
8591,014478,15,"[184, 42, 181, 15]"
8592,014479,15,"[184, 42, 181, 15]"
8593,014481,15,"[184, 42, 181, 15]"
8605,014494,15,[15]
8609,014498,15,[15]
8631,014538,21,[21]
8632,014539,21,[21]
8633,014540,21,[21]
8634,014541,21,[21]
8635,014542,21,[21]
8636,014543,21,[21]
